player_tm_id,club_name,club_tm_id,player_name,position,market_value,shirt_number,profile_url,dob,age,height_cm,second_nationality,detailed_position,strong_foot,current_club,nationality,player_name_normalised
40680,Bayern Munich,27,Sven Ulreich,Goalkeeper,€500k,26,https://www.transfermarkt.com/sven-ulreich/profil/spieler/40680,1988-08-03,,192.0,,Goalkeeper,right,Bayern Munich,Germany,sven ulreich
1009439,Bayern Munich,27,Leon Klanac,Goalkeeper,€150k,48,https://www.transfermarkt.com/leon-klanac/profil/spieler/1009439,2007-03-01,,185.0,,Goalkeeper,right,Bayern Munich UEFA U19,"Germany
  Croatia",leon klanac
344695,Bayern Munich,27,Dayot Upamecano,Centre-Back,€70.00m,2,https://www.transfermarkt.com/dayot-upamecano/profil/spieler/344695,1998-10-27,,186.0,,Defender - Centre-Back,right,Bayern Munich,"France
  Guinea-Bissau",dayot upamecano
196357,Bayern Munich,27,Jonathan Tah,Centre-Back,€28.00m,4,https://www.transfermarkt.com/jonathan-tah/profil/spieler/196357,1996-02-11,,195.0,,Defender - Centre-Back,right,Bayern Munich,"Germany
  Cote d'Ivoire",jonathan tah
503482,Bayern Munich,27,Min-jae Kim,Centre-Back,€20.00m,3,https://www.transfermarkt.com/min-jae-kim/profil/spieler/503482,1996-11-15,,190.0,,Defender - Centre-Back,right,Bayern Munich,"Korea, South",min-jae kim
353892,Bayern Munich,27,Hiroki Ito,Centre-Back,€18.00m,21,https://www.transfermarkt.com/hiroki-ito/profil/spieler/353892,1999-05-12,,188.0,,Defender - Centre-Back,left,Bayern Munich,Japan,hiroki ito
424204,Bayern Munich,27,Alphonso Davies,Left-Back,€40.00m,19,https://www.transfermarkt.com/alphonso-davies/profil/spieler/424204,2000-11-02,,185.0,,Defender - Left-Back,left,Bayern Munich,"Canada
  Liberia",alphonso davies
170986,Bayern Munich,27,Raphaël Guerreiro,Left-Back,€5.00m,22,https://www.transfermarkt.com/raphael-guerreiro/profil/spieler/170986,1993-12-22,,170.0,,Defender - Left-Back,left,Bayern Munich,"Portugal
  France",raphael guerreiro
483046,Bayern Munich,27,Josip Stanisic,Right-Back,€40.00m,44,https://www.transfermarkt.com/josip-stanisic/profil/spieler/483046,2000-04-02,,187.0,,Defender - Right-Back,both,Bayern Munich,"Croatia
  Germany",josip stanisic
223967,Bayern Munich,27,Konrad Laimer,Right-Back,€32.00m,27,https://www.transfermarkt.com/konrad-laimer/profil/spieler/223967,1997-05-27,,180.0,,Defender - Right-Back,right,Bayern Munich,Austria,konrad laimer
792380,Bayern Munich,27,Aleksandar Pavlovic,Defensive Midfield,€90.00m,45,https://www.transfermarkt.com/aleksandar-pavlovic/profil/spieler/792380,2004-05-03,,188.0,,Midfield - Defensive Midfield,both,Bayern Munich,"Germany
  Serbia",aleksandar pavlovic
161056,Bayern Munich,27,Joshua Kimmich,Defensive Midfield,€35.00m,6,https://www.transfermarkt.com/joshua-kimmich/profil/spieler/161056,1995-02-08,,177.0,,Midfield - Defensive Midfield,right,Bayern Munich,Germany,joshua kimmich
1118495,Bayern Munich,27,David Santos Daiber,Defensive Midfield,€3.00m,47,https://www.transfermarkt.com/david-santos-daiber/profil/spieler/1118495,2007-01-10,,185.0,,Midfield - Defensive Midfield,right,Bayern Munich (#47),"Portugal
  Germany",david santos daiber
822959,Bayern Munich,27,Tom Bischof,Central Midfield,€40.00m,20,https://www.transfermarkt.com/tom-bischof/profil/spieler/822959,2005-06-28,,176.0,,Midfield - Central Midfield,left,Bayern Munich,Germany,tom bischof
153084,Bayern Munich,27,Leon Goretzka,Central Midfield,€12.00m,8,https://www.transfermarkt.com/leon-goretzka/profil/spieler/153084,1995-02-06,,189.0,,Midfield - Central Midfield,right,Bayern Munich,Germany,leon goretzka
1497653,Bayern Munich,27,Bara Sapoko Ndiaye,Central Midfield,€4.00m,39,https://www.transfermarkt.com/bara-sapoko-ndiaye/profil/spieler/1497653,2007-12-31,,180.0,,Midfield - Central Midfield,right,Bayern Munich,Senegal,bara sapoko ndiaye
580195,Bayern Munich,27,Jamal Musiala,Attacking Midfield,€100.00m,10,https://www.transfermarkt.com/jamal-musiala/profil/spieler/580195,2003-02-26,,184.0,,Midfield - Attacking Midfield,right,Bayern Munich,"Germany
  England",jamal musiala
1075147,Bayern Munich,27,Lennart Karl,Attacking Midfield,€60.00m,42,https://www.transfermarkt.com/lennart-karl/profil/spieler/1075147,2008-02-22,,168.0,,Midfield - Attacking Midfield,left,Bayern Munich,Germany,lennart karl
480692,Bayern Munich,27,Luis Díaz,Left Winger,€70.00m,14,https://www.transfermarkt.com/luis-diaz/profil/spieler/480692,1997-01-13,,180.0,,Attack - Left Winger,right,Bayern Munich,Colombia,luis diaz
566723,Bayern Munich,27,Michael Olise,Right Winger,€150.00m,17,https://www.transfermarkt.com/michael-olise/profil/spieler/566723,2001-12-12,,184.0,,Attack - Right Winger,left,Bayern Munich,"France
  England",michael olise
159471,Bayern Munich,27,Serge Gnabry,Second Striker,€18.00m,7,https://www.transfermarkt.com/serge-gnabry/profil/spieler/159471,1995-07-14,,176.0,,Attack - Second Striker,right,Bayern Munich,"Germany
  Cote d'Ivoire",serge gnabry
132098,Bayern Munich,27,Harry Kane,Centre-Forward,€60.00m,9,https://www.transfermarkt.com/harry-kane/profil/spieler/132098,1993-07-28,,188.0,,Attack - Centre-Forward,right,Bayern Munich,"England
  Ireland",harry kane
776890,Bayern Munich,27,Nicolas Jackson,Centre-Forward,€40.00m,11,https://www.transfermarkt.com/nicolas-jackson/profil/spieler/776890,2001-06-20,,187.0,,Attack - Centre-Forward,right,Bayern Munich,"Senegal
  The Gambia",nicolas jackson
257814,Borussia Dortmund,16,Gregor Kobel,Goalkeeper,€40.00m,1,https://www.transfermarkt.com/gregor-kobel/profil/spieler/257814,1997-12-06,,196.0,,Goalkeeper,right,Borussia Dortmund,Switzerland,gregor kobel
76158,Borussia Dortmund,16,Alexander Meyer,Goalkeeper,€500k,33,https://www.transfermarkt.com/alexander-meyer/profil/spieler/76158,1991-04-13,,195.0,,Goalkeeper,right,Borussia Dortmund,Germany,alexander meyer
94192,Borussia Dortmund,16,Patrick Drewes,Goalkeeper,€300k,30,https://www.transfermarkt.com/patrick-drewes/profil/spieler/94192,1993-02-04,,194.0,,Goalkeeper,right,Borussia Dortmund,Germany,patrick drewes
684116,Borussia Dortmund,16,Silas Ostrzinski,Goalkeeper,€200k,31,https://www.transfermarkt.com/silas-ostrzinski/profil/spieler/684116,2003-11-19,,198.0,,Goalkeeper,right,Borussia Dortmund II (#31),Germany,silas ostrzinski
388198,Borussia Dortmund,16,Nico Schlotterbeck,Centre-Back,€55.00m,4,https://www.transfermarkt.com/nico-schlotterbeck/profil/spieler/388198,1999-12-01,,191.0,,Defender - Centre-Back,left,Borussia Dortmund,Germany,nico schlotterbeck
193004,Borussia Dortmund,16,Waldemar Anton,Centre-Back,€18.00m,3,https://www.transfermarkt.com/waldemar-anton/profil/spieler/193004,1996-07-20,,189.0,,Defender - Centre-Back,right,Borussia Dortmund,Germany,waldemar anton
1074990,Borussia Dortmund,16,Luca Reggiani,Centre-Back,€10.00m,49,https://www.transfermarkt.com/luca-reggiani/profil/spieler/1074990,2008-01-09,,194.0,,Defender - Centre-Back,right,Borussia Dortmund UEFA U19 (#4),Italy,luca reggiani
284732,Borussia Dortmund,16,Ramy Bensebaini,Centre-Back,€7.00m,5,https://www.transfermarkt.com/ramy-bensebaini/profil/spieler/284732,1995-04-16,,187.0,,Defender - Centre-Back,left,Borussia Dortmund,Algeria,ramy bensebaini
166601,Borussia Dortmund,16,Niklas Süle,Centre-Back,€4.00m,25,https://www.transfermarkt.com/niklas-sule/profil/spieler/166601,1995-09-03,,195.0,,Defender - Centre-Back,right,Borussia Dortmund,Germany,niklas sule
119296,Borussia Dortmund,16,Emre Can,Centre-Back,€3.00m,23,https://www.transfermarkt.com/emre-can/profil/spieler/119296,1994-01-12,,186.0,,Defender - Centre-Back,right,Borussia Dortmund,"Germany
  Türkiye",emre can
883007,Borussia Dortmund,16,Filippo Mane,Centre-Back,€2.50m,39,https://www.transfermarkt.com/filippo-mane/profil/spieler/883007,2005-03-08,,188.0,,Defender - Centre-Back,right,Borussia Dortmund,"Italy
  Senegal",filippo mane
579287,Borussia Dortmund,16,Daniel Svensson,Left-Back,€22.00m,24,https://www.transfermarkt.com/daniel-svensson/profil/spieler/579287,2002-02-12,,183.0,,Defender - Left-Back,left,Borussia Dortmund,Sweden,daniel svensson
884820,Borussia Dortmund,16,Almugera Kabar,Left-Back,€3.00m,42,https://www.transfermarkt.com/almugera-kabar/profil/spieler/884820,2006-06-06,,186.0,,Defender - Left-Back,left,Borussia Dortmund,"Germany
  Libya",almugera kabar
370789,Borussia Dortmund,16,Julian Ryerson,Right-Back,€25.00m,26,https://www.transfermarkt.com/julian-ryerson/profil/spieler/370789,1997-11-17,,183.0,,Defender - Right-Back,right,Borussia Dortmund,"Norway
  United States",julian ryerson
244940,Borussia Dortmund,16,Salih Özcan,Defensive Midfield,€3.50m,6,https://www.transfermarkt.com/salih-ozcan/profil/spieler/244940,1998-01-11,,183.0,,Midfield - Defensive Midfield,right,Borussia Dortmund,"Türkiye
  Germany",salih ozcan
406640,Borussia Dortmund,16,Felix Nmecha,Central Midfield,€50.00m,8,https://www.transfermarkt.com/felix-nmecha/profil/spieler/406640,2000-10-10,,190.0,,Midfield - Central Midfield,right,Borussia Dortmund,"Germany
  England",felix nmecha
796297,Borussia Dortmund,16,Jobe Bellingham,Central Midfield,€40.00m,7,https://www.transfermarkt.com/jobe-bellingham/profil/spieler/796297,2005-09-23,,191.0,,Midfield - Central Midfield,right,Borussia Dortmund,"England
  Ireland",jobe bellingham
659459,Borussia Dortmund,16,Carney Chukwuemeka,Central Midfield,€20.00m,17,https://www.transfermarkt.com/carney-chukwuemeka/profil/spieler/659459,2003-10-20,,188.0,,Midfield - Central Midfield,right,Borussia Dortmund,"Austria
  England",carney chukwuemeka
106987,Borussia Dortmund,16,Marcel Sabitzer,Central Midfield,€6.00m,20,https://www.transfermarkt.com/marcel-sabitzer/profil/spieler/106987,1994-03-17,,178.0,,Midfield - Central Midfield,right,Borussia Dortmund,Austria,marcel sabitzer
627228,Borussia Dortmund,16,Yan Couto,Right Midfield,€17.00m,2,https://www.transfermarkt.com/yan-couto/profil/spieler/627228,2002-06-03,,168.0,,Midfield - Right Midfield,right,Borussia Dortmund,"Brazil
  Portugal",yan couto
187492,Borussia Dortmund,16,Julian Brandt,Attacking Midfield,€15.00m,10,https://www.transfermarkt.com/julian-brandt/profil/spieler/187492,1996-05-02,,185.0,,Midfield - Attacking Midfield,right,Borussia Dortmund,Germany,julian brandt
496094,Borussia Dortmund,16,Karim Adeyemi,Right Winger,€40.00m,27,https://www.transfermarkt.com/karim-adeyemi/profil/spieler/496094,2002-01-18,,180.0,,Attack - Right Winger,left,Borussia Dortmund,"Germany
  Nigeria",karim adeyemi
1058359,Borussia Dortmund,16,Samuele Inácio,Second Striker,€15.00m,40,https://www.transfermarkt.com/samuele-inacio/profil/spieler/1058359,2008-04-02,,176.0,,Attack - Second Striker,right,Borussia Dortmund UEFA U19 (#10),"Italy
  Brazil",samuele inacio
578392,Borussia Dortmund,16,Maximilian Beier,Centre-Forward,€40.00m,14,https://www.transfermarkt.com/maximilian-beier/profil/spieler/578392,2002-10-17,,185.0,,Attack - Centre-Forward,right,Borussia Dortmund,Germany,maximilian beier
270541,Borussia Dortmund,16,Serhou Guirassy,Centre-Forward,€32.00m,9,https://www.transfermarkt.com/serhou-guirassy/profil/spieler/270541,1996-03-12,,187.0,,Attack - Centre-Forward,right,Borussia Dortmund,"Guinea
  France",serhou guirassy
505653,Borussia Dortmund,16,Fábio Silva,Centre-Forward,€22.00m,21,https://www.transfermarkt.com/fabio-silva/profil/spieler/505653,2002-07-19,,185.0,,Attack - Centre-Forward,right,Borussia Dortmund,Portugal,fabio silva
125714,Bayer Leverkusen,15,Mark Flekken,Goalkeeper,€6.00m,1,https://www.transfermarkt.com/mark-flekken/profil/spieler/125714,1993-06-13,,195.0,,Goalkeeper,both,Bayer 04 Leverkusen,Netherlands,mark flekken
247915,Bayer Leverkusen,15,Jonas Omlin,Goalkeeper,€800k,18,https://www.transfermarkt.com/jonas-omlin/profil/spieler/247915,1994-01-10,,190.0,,Goalkeeper,right,Bayer 04 Leverkusen,Switzerland,jonas omlin
81173,Bayer Leverkusen,15,Janis Blaswich,Goalkeeper,€700k,28,https://www.transfermarkt.com/janis-blaswich/profil/spieler/81173,1991-05-02,,193.0,,Goalkeeper,right,Bayer 04 Leverkusen,Germany,janis blaswich
85543,Bayer Leverkusen,15,Niklas Lomb,Goalkeeper,€250k,36,https://www.transfermarkt.com/niklas-lomb/profil/spieler/85543,1993-07-28,,186.0,,Goalkeeper,right,Bayer 04 Leverkusen,Germany,niklas lomb
632349,Bayer Leverkusen,15,Jarell Quansah,Centre-Back,€45.00m,4,https://www.transfermarkt.com/jarell-quansah/profil/spieler/632349,2003-01-29,,190.0,,Defender - Centre-Back,right,Bayer 04 Leverkusen,"England
  Scotland",jarell quansah
564545,Bayer Leverkusen,15,Edmond Tapsoba,Centre-Back,€35.00m,12,https://www.transfermarkt.com/edmond-tapsoba/profil/spieler/564545,1999-02-02,,194.0,,Defender - Centre-Back,right,Bayer 04 Leverkusen,Burkina Faso,edmond tapsoba
730581,Bayer Leverkusen,15,Loïc Badé,Centre-Back,€20.00m,5,https://www.transfermarkt.com/loic-bade/profil/spieler/730581,2000-04-11,,191.0,,Defender - Centre-Back,right,Bayer 04 Leverkusen,"France
  Cote d'Ivoire",loic bade
1077670,Bayer Leverkusen,15,Axel Tape,Centre-Back,€8.00m,16,https://www.transfermarkt.com/axel-tape/profil/spieler/1077670,2007-08-10,19.0,180.0,,Defender - Centre-Back,right,Bayer 04 Leverkusen UEFA U19,"France
  Cote d'Ivoire",axel tape
696164,Bayer Leverkusen,15,Tim Oermann,Centre-Back,€4.00m,15,https://www.transfermarkt.com/tim-oermann/profil/spieler/696164,2003-10-06,,189.0,,Defender - Centre-Back,right,Bayer 04 Leverkusen,Germany,tim oermann
1133977,Bayer Leverkusen,15,Issa Traoré,Centre-Back,€800k,41,https://www.transfermarkt.com/issa-traore/profil/spieler/1133977,2007-11-14,,194.0,,Defender - Centre-Back,,Bayer 04 Leverkusen UEFA U19 (#23),Mali,issa traore
193082,Bayer Leverkusen,15,Alejandro Grimaldo,Left-Back,€20.00m,20,https://www.transfermarkt.com/alejandro-grimaldo/profil/spieler/193082,1995-09-20,,171.0,,Defender - Left-Back,left,Bayer 04 Leverkusen,Spain,alejandro grimaldo
977464,Bayer Leverkusen,15,Arthur,Right-Back,€8.00m,13,https://www.transfermarkt.com/arthur/profil/spieler/977464,2003-03-17,,174.0,,Defender - Right-Back,right,Bayer 04 Leverkusen,Brazil,arthur
221316,Bayer Leverkusen,15,Lucas Vázquez,Right-Back,€1.50m,21,https://www.transfermarkt.com/lucas-vazquez/profil/spieler/221316,1991-07-01,,173.0,,Defender - Right-Back,right,Bayer 04 Leverkusen,Spain,lucas vazquez
664708,Bayer Leverkusen,15,Equi Fernández,Defensive Midfield,€20.00m,6,https://www.transfermarkt.com/equi-fernandez/profil/spieler/664708,2002-07-25,,178.0,,Midfield - Defensive Midfield,left,Bayer 04 Leverkusen,"Argentina
  Paraguay",equi fernandez
159088,Bayer Leverkusen,15,Robert Andrich,Defensive Midfield,€6.00m,8,https://www.transfermarkt.com/robert-andrich/profil/spieler/159088,1994-09-22,,187.0,,Midfield - Defensive Midfield,right,Bayer 04 Leverkusen,Germany,robert andrich
401578,Bayer Leverkusen,15,Exequiel Palacios,Central Midfield,€25.00m,25,https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578,1998-10-05,,178.0,,Midfield - Central Midfield,right,Bayer 04 Leverkusen,Argentina,exequiel palacios
261504,Bayer Leverkusen,15,Aleix García,Central Midfield,€20.00m,24,https://www.transfermarkt.com/aleix-garcia/profil/spieler/261504,1997-06-28,,173.0,,Midfield - Central Midfield,right,Bayer 04 Leverkusen,Spain,aleix garcia
905011,Bayer Leverkusen,15,Ibrahim Maza,Attacking Midfield,€45.00m,30,https://www.transfermarkt.com/ibrahim-maza/profil/spieler/905011,2005-11-24,,180.0,,Midfield - Attacking Midfield,right,Bayer 04 Leverkusen,"Algeria
  Germany",ibrahim maza
467437,Bayer Leverkusen,15,Malik Tillman,Attacking Midfield,€30.00m,10,https://www.transfermarkt.com/malik-tillman/profil/spieler/467437,,,187.0,,Midfield - Attacking Midfield,right,Bayer 04 Leverkusen,"United States
  Germany",malik tillman
7161,Bayer Leverkusen,15,Jonas Hofmann,Attacking Midfield,€1.50m,7,https://www.transfermarkt.com/jonas-hofmann/profil/spieler/7161,1992-07-14,,176.0,,Midfield - Attacking Midfield,right,Bayer 04 Leverkusen,Germany,jonas hofmann
810895,Bayer Leverkusen,15,Eliesse Ben Seghir,Left Winger,€20.00m,17,https://www.transfermarkt.com/eliesse-ben-seghir/profil/spieler/810895,2005-02-16,,178.0,,Attack - Left Winger,right,Bayer 04 Leverkusen,"Morocco
  France",eliesse ben seghir
442891,Bayer Leverkusen,15,Martin Terrier,Left Winger,€8.00m,11,https://www.transfermarkt.com/martin-terrier/profil/spieler/442891,1997-03-04,,184.0,,Attack - Left Winger,right,Bayer 04 Leverkusen,France,martin terrier
718303,Bayer Leverkusen,15,Ernest Poku,Right Winger,€25.00m,19,https://www.transfermarkt.com/ernest-poku/profil/spieler/718303,2004-01-28,,176.0,,Attack - Right Winger,right,Bayer 04 Leverkusen,"Netherlands
  Ghana",ernest poku
340322,Bayer Leverkusen,15,Nathan Tella,Right Winger,€15.00m,23,https://www.transfermarkt.com/nathan-tella/profil/spieler/340322,1999-07-05,,173.0,,Attack - Right Winger,right,Bayer 04 Leverkusen,"Nigeria
  England",nathan tella
1058514,Bayer Leverkusen,15,Montrell Culbreath,Right Winger,€15.00m,42,https://www.transfermarkt.com/montrell-culbreath/profil/spieler/1058514,2007-08-29,,172.0,,Attack - Right Winger,right,Bayer 04 Leverkusen UEFA U19 (#7),"Germany
  United States",montrell culbreath
1364454,Bayer Leverkusen,15,Christian Kofane,Centre-Forward,€40.00m,35,https://www.transfermarkt.com/christian-kofane/profil/spieler/1364454,2006-07-26,,189.0,,Attack - Centre-Forward,right,Bayer 04 Leverkusen,Cameroon,christian kofane
242086,Bayer Leverkusen,15,Patrik Schick,Centre-Forward,€18.00m,14,https://www.transfermarkt.com/patrik-schick/profil/spieler/242086,1996-01-24,,191.0,,Attack - Centre-Forward,left,Bayer 04 Leverkusen,Czech Republic,patrik schick
486046,RB Leipzig,23826,Maarten Vandevoordt,Goalkeeper,€15.00m,26,https://www.transfermarkt.com/maarten-vandevoordt/profil/spieler/486046,2002-02-26,,192.0,,Goalkeeper,right,RB Leipzig,Belgium,maarten vandevoordt
57071,RB Leipzig,23826,Péter Gulácsi,Goalkeeper,€1.00m,1,https://www.transfermarkt.com/peter-gulacsi/profil/spieler/57071,1990-05-06,,193.0,,Goalkeeper,right,RB Leipzig,Hungary,peter gulacsi
160971,RB Leipzig,23826,Leopold Zingerle,Goalkeeper,€300k,25,https://www.transfermarkt.com/leopold-zingerle/profil/spieler/160971,1994-04-10,,182.0,,Goalkeeper,right,RB Leipzig,Germany,leopold zingerle
618472,RB Leipzig,23826,Castello Lukeba,Centre-Back,€50.00m,23,https://www.transfermarkt.com/castello-lukeba/profil/spieler/618472,2002-12-17,,184.0,,Defender - Centre-Back,left,RB Leipzig,"France
  Angola",castello lukeba
787912,RB Leipzig,23826,El Chadaille Bitshiabu,Centre-Back,€18.00m,5,https://www.transfermarkt.com/el-chadaille-bitshiabu/profil/spieler/787912,2005-05-16,,196.0,,Defender - Centre-Back,left,RB Leipzig,"France
  DR Congo",el chadaille bitshiabu
93740,RB Leipzig,23826,Willi Orbán,Centre-Back,€5.00m,4,https://www.transfermarkt.com/willi-orban/profil/spieler/93740,1992-11-03,,186.0,,Defender - Centre-Back,right,RB Leipzig,"Hungary
  Germany",willi orban
215599,RB Leipzig,23826,Lukas Klostermann,Centre-Back,€3.50m,16,https://www.transfermarkt.com/lukas-klostermann/profil/spieler/215599,1996-06-03,,189.0,,Defender - Centre-Back,right,RB Leipzig,Germany,lukas klostermann
318204,RB Leipzig,23826,David Raum,Left-Back,€25.00m,22,https://www.transfermarkt.com/david-raum/profil/spieler/318204,1998-04-22,,181.0,,Defender - Left-Back,left,RB Leipzig,Germany,david raum
810649,RB Leipzig,23826,Max Finkgräfe,Left-Back,€5.00m,35,https://www.transfermarkt.com/max-finkgrafe/profil/spieler/810649,2004-03-27,,183.0,,Defender - Left-Back,left,RB Leipzig,Germany,max finkgrafe
327251,RB Leipzig,23826,Ridle Baku,Right-Back,€12.00m,17,https://www.transfermarkt.com/ridle-baku/profil/spieler/327251,1998-04-08,,176.0,,Defender - Right-Back,right,RB Leipzig,"Germany
  DR Congo",ridle baku
202591,RB Leipzig,23826,Benjamin Henrichs,Right-Back,€7.00m,39,https://www.transfermarkt.com/benjamin-henrichs/profil/spieler/202591,1997-02-23,,185.0,,Defender - Right-Back,right,RB Leipzig,"Germany
  Ghana",benjamin henrichs
848682,RB Leipzig,23826,Kosta Nedeljkovic,Right-Back,€6.00m,19,https://www.transfermarkt.com/kosta-nedeljkovic/profil/spieler/848682,2005-12-16,,184.0,,Defender - Right-Back,right,RB Leipzig,Serbia,kosta nedeljkovic
404950,RB Leipzig,23826,Nicolas Seiwald,Defensive Midfield,€25.00m,13,https://www.transfermarkt.com/nicolas-seiwald/profil/spieler/404950,2001-05-04,,180.0,,Midfield - Defensive Midfield,right,RB Leipzig,Austria,nicolas seiwald
1279157,RB Leipzig,23826,Benno Kaltefleiter,Defensive Midfield,-,37,https://www.transfermarkt.com/benno-kaltefleiter/profil/spieler/1279157,2008-02-14,,189.0,,Midfield - Defensive Midfield,right,RB Leipzig U19 (#5),Germany,benno kaltefleiter
897424,RB Leipzig,23826,Assan Ouédraogo,Central Midfield,€28.00m,20,https://www.transfermarkt.com/assan-ouedraogo/profil/spieler/897424,2006-05-09,,191.0,,Midfield - Central Midfield,right,RB Leipzig,"Germany
  Burkina Faso",assan ouedraogo
865682,RB Leipzig,23826,Ezechiel Banzuzi,Central Midfield,€16.00m,6,https://www.transfermarkt.com/ezechiel-banzuzi/profil/spieler/865682,2005-02-16,,191.0,,Midfield - Central Midfield,right,RB Leipzig,"Netherlands
  DR Congo",ezechiel banzuzi
223979,RB Leipzig,23826,Xaver Schlager,Central Midfield,€10.00m,24,https://www.transfermarkt.com/xaver-schlager/profil/spieler/223979,1997-09-28,,174.0,,Midfield - Central Midfield,left,RB Leipzig,Austria,xaver schlager
324278,RB Leipzig,23826,Christoph Baumgartner,Attacking Midfield,€40.00m,14,https://www.transfermarkt.com/christoph-baumgartner/profil/spieler/324278,1999-08-01,,180.0,,Midfield - Attacking Midfield,right,RB Leipzig,Austria,christoph baumgartner
700106,RB Leipzig,23826,Brajan Gruda,Attacking Midfield,€28.00m,10,https://www.transfermarkt.com/brajan-gruda/profil/spieler/700106,2004-05-31,,178.0,,Midfield - Attacking Midfield,left,RB Leipzig,"Germany
  Albania",brajan gruda
952779,RB Leipzig,23826,Andrija Maksimovic,Attacking Midfield,€9.00m,33,https://www.transfermarkt.com/andrija-maksimovic/profil/spieler/952779,2007-06-05,,182.0,,Midfield - Attacking Midfield,left,RB Leipzig,Serbia,andrija maksimovic
1074526,RB Leipzig,23826,Viggo Gebel,Attacking Midfield,€350k,47,https://www.transfermarkt.com/viggo-gebel/profil/spieler/1074526,2007-11-22,,175.0,,Midfield - Attacking Midfield,right,RB Leipzig (#47),Germany,viggo gebel
1390649,RB Leipzig,23826,Yan Diomande,Left Winger,€90.00m,49,https://www.transfermarkt.com/yan-diomande/profil/spieler/1390649,2006-11-14,,180.0,,Attack - Left Winger,right,RB Leipzig,Cote d'Ivoire,yan diomande
894914,RB Leipzig,23826,Antonio Nusa,Left Winger,€32.00m,7,https://www.transfermarkt.com/antonio-nusa/profil/spieler/894914,2005-04-17,,183.0,,Attack - Left Winger,right,RB Leipzig,"Norway
  Nigeria",antonio nusa
1235583,RB Leipzig,23826,Suleman Sani,Left Winger,€5.00m,18,https://www.transfermarkt.com/suleman-sani/profil/spieler/1235583,2006-09-01,,175.0,,Attack - Left Winger,right,RB Leipzig,Nigeria,suleman sani
955448,RB Leipzig,23826,Tidiam Gomis,Left Winger,€5.00m,27,https://www.transfermarkt.com/tidiam-gomis/profil/spieler/955448,2006-08-08,,183.0,,Attack - Left Winger,right,RB Leipzig,"France
  Senegal",tidiam gomis
763948,RB Leipzig,23826,Ayodele Thomas,Left Winger,€1.00m,21,https://www.transfermarkt.com/ayodele-thomas/profil/spieler/763948,2007-07-23,,177.0,,Attack - Left Winger,right,RB Leipzig,"Netherlands
  Nigeria",ayodele thomas
565424,RB Leipzig,23826,Johan Bakayoko,Right Winger,€20.00m,9,https://www.transfermarkt.com/johan-bakayoko/profil/spieler/565424,2003-04-20,,179.0,,Attack - Right Winger,left,RB Leipzig,"Belgium
  Cote d'Ivoire",johan bakayoko
957874,RB Leipzig,23826,Rômulo,Centre-Forward,€30.00m,40,https://www.transfermarkt.com/romulo/profil/spieler/957874,2002-02-08,,193.0,,Attack - Centre-Forward,right,RB Leipzig,Brazil,romulo
807386,RB Leipzig,23826,Conrad Harder,Centre-Forward,€17.00m,11,https://www.transfermarkt.com/conrad-harder/profil/spieler/807386,2005-04-07,,185.0,,Attack - Centre-Forward,left,RB Leipzig,Denmark,conrad harder
1380977,RB Leipzig,23826,Samba Konaté,Centre-Forward,€1.00m,45,https://www.transfermarkt.com/samba-konate/profil/spieler/1380977,2009-02-27,21.0,190.0,,Attack - Centre-Forward,right,RB Leipzig (#45),"France
  Senegal",samba konate
997861,Eintracht Frankfurt,24,Kauã Santos,Goalkeeper,€7.00m,40,https://www.transfermarkt.com/kaua-santos/profil/spieler/997861,2003-04-11,,196.0,,Goalkeeper,right,Eintracht Frankfurt,"Brazil
  Portugal",kaua santos
196813,Eintracht Frankfurt,24,Michael Zetterer,Goalkeeper,€4.00m,23,https://www.transfermarkt.com/michael-zetterer/profil/spieler/196813,1995-07-12,,187.0,,Goalkeeper,both,Eintracht Frankfurt,Germany,michael zetterer
40034,Eintracht Frankfurt,24,Jens Grahl,Goalkeeper,€200k,33,https://www.transfermarkt.com/jens-grahl/profil/spieler/40034,1988-09-22,,192.0,,Goalkeeper,right,Eintracht Frankfurt,Germany,jens grahl
1079622,Eintracht Frankfurt,24,Amil Siljevic,Goalkeeper,-,39,https://www.transfermarkt.com/amil-siljevic/profil/spieler/1079622,2007-01-19,,192.0,,Goalkeeper,right,Eintracht Frankfurt UEFA U19,"Bosnia-Herzegovina
  Germany",amil siljevic
684315,Eintracht Frankfurt,24,Nnamdi Collins,Centre-Back,€20.00m,34,https://www.transfermarkt.com/nnamdi-collins/profil/spieler/684315,2004-01-10,,188.0,,Defender - Centre-Back,right,Eintracht Frankfurt,"Germany
  Nigeria",nnamdi collins
368891,Eintracht Frankfurt,24,Arthur Theate,Centre-Back,€17.00m,3,https://www.transfermarkt.com/arthur-theate/profil/spieler/368891,2000-05-25,,185.0,,Defender - Centre-Back,left,Eintracht Frankfurt,Belgium,arthur theate
328784,Eintracht Frankfurt,24,Robin Koch,Centre-Back,€10.00m,4,https://www.transfermarkt.com/robin-koch/profil/spieler/328784,1996-07-17,,192.0,,Defender - Centre-Back,right,Eintracht Frankfurt,Germany,robin koch
